code,request_id,last_qty,transact_time,original_request_id
SZ.000001,11500368,700,2021-05-19 10:55:39.650,10161571
SZ.000001,11500459,3700,2021-05-19 10:55:39.720,11493493
SZ.000001,11500469,5500,2021-05-19 10:55:39.730,11488475
SZ.000001,11500540,3500,2021-05-19 10:55:39.790,11493490
SZ.000001,11502894,100,2021-05-19 10:55:41.950,11444818
SZ.000001,11502994,6600,2021-05-19 10:55:42.070,10815084
SZ.000001,11503050,100,2021-05-19 10:55:42.110,11427116
SZ.000001,11503342,10000,2021-05-19 10:55:42.370,11480829
SZ.000001,11503685,700,2021-05-19 10:55:42.660,11497632
SZ.000001,11503703,800,2021-05-19 10:55:42.680,11497572
SZ.000001,11504283,100,2021-05-19 10:55:43.080,11494179
SZ.000001,11504313,100,2021-05-19 10:55:43.110,11494229
SZ.000001,11505280,500,2021-05-19 10:55:43.950,10945300
SZ.000001,11505347,800,2021-05-19 10:55:44.040,11464770
SZ.000001,11507766,500,2021-05-19 10:55:46.220,7963249
SZ.000001,11508156,1000,2021-05-19 10:55:46.620,10201696
SZ.000001,11509870,3500,2021-05-19 10:55:48.600,11500542
SZ.000001,11509967,3700,2021-05-19 10:55:48.670,11500460
SZ.000001,11512668,200,2021-05-19 10:55:51.110,11498133
SZ.000001,11513176,100,2021-05-19 10:55:51.660,11305473
SZ.000001,11514013,600,2021-05-19 10:55:52.210,11124356
SZ.000001,11515936,100,2021-05-19 10:55:54.190,11508961
SZ.000001,11516137,500,2021-05-19 10:55:54.410,3207674
SZ.000001,11521274,100,2021-05-19 10:55:58.820,10661206
SZ.000001,11525892,300,2021-05-19 10:56:02.130,11491557
SZ.000001,11529574,1100,2021-05-19 10:56:05.000,11496157
SZ.000001,11530971,200,2021-05-19 10:56:06.160,11093807
SZ.000001,11533284,3400,2021-05-19 10:56:07.930,11490730
SZ.000001,11533998,500,2021-05-19 10:56:08.650,3358348
SZ.000001,11535189,600,2021-05-19 10:56:09.760,1344794
SZ.000001,11538446,500,2021-05-19 10:56:12.840,11517206
SZ.000001,11540356,100,2021-05-19 10:56:14.540,11360915
SZ.000001,11540409,400,2021-05-19 10:56:14.600,11530243
SZ.000001,11540411,400,2021-05-19 10:56:14.600,11530247
SZ.000001,11540413,300,2021-05-19 10:56:14.600,11530248
SZ.000001,11541558,1600,2021-05-19 10:56:15.740,10839641
SZ.000001,11544273,400,2021-05-19 10:56:17.970,11354389
SZ.000001,11544736,1600,2021-05-19 10:56:18.490,10592136
SZ.000001,11549407,500,2021-05-19 10:56:22.540,11498445
SZ.000001,11550927,200,2021-05-19 10:56:24.110,8969451
SZ.000001,11553009,100,2021-05-19 10:56:25.960,11543147
SZ.000001,11553010,100,2021-05-19 10:56:25.960,11543140
SZ.000001,11553011,100,2021-05-19 10:56:25.960,11543141
SZ.000001,11553891,1400,2021-05-19 10:56:26.900,11170856
SZ.000001,11554256,1500,2021-05-19 10:56:27.280,11466643
SZ.000001,11556567,100,2021-05-19 10:56:29.330,10038755
SZ.000001,11557983,300,2021-05-19 10:56:30.800,11444167
SZ.000001,11561738,3500,2021-05-19 10:56:34.000,11550731
SZ.000001,11562553,300,2021-05-19 10:56:34.760,11542433
SZ.000001,11563705,300,2021-05-19 10:56:35.990,9464871
SZ.000001,11563863,400,2021-05-19 10:56:36.140,11033265
SZ.000001,11568291,2000,2021-05-19 10:56:40.370,10090371
SZ.000001,11569896,100,2021-05-19 10:56:42.010,10339813
SZ.000001,11571000,1000,2021-05-19 10:56:43.130,11033819
SZ.000001,11571180,200,2021-05-19 10:56:43.260,6474035
SZ.000001,11572101,5200,2021-05-19 10:56:44.290,11540109
SZ.000001,11579446,700,2021-05-19 10:56:51.470,11573476
SZ.000001,11581422,200,2021-05-19 10:56:53.280,11555226
SZ.000001,11581677,300,2021-05-19 10:56:53.540,11570706
SZ.000001,11584587,1900,2021-05-19 10:56:56.070,5922760
SZ.000001,11586941,700,2021-05-19 10:56:58.050,7223409
SZ.000001,11588562,1500,2021-05-19 10:56:59.620,11585292
SZ.000001,11589267,2200,2021-05-19 10:57:00.260,3261951
SZ.000001,11590561,2300,2021-05-19 10:57:01.160,10210168
SZ.000001,11592483,500,2021-05-19 10:57:03.080,2335656
SZ.000001,11596139,400,2021-05-19 10:57:06.110,6347284
SZ.000001,11599686,200,2021-05-19 10:57:09.010,11543333
SZ.000001,11599795,3900,2021-05-19 10:57:09.120,11582121
SZ.000001,11599889,3500,2021-05-19 10:57:09.220,11561739
SZ.000001,11601924,500,2021-05-19 10:57:10.720,10132579
SZ.000001,11602793,400,2021-05-19 10:57:11.700,11592035
SZ.000001,11602813,400,2021-05-19 10:57:11.730,11592071
SZ.000001,11603187,1200,2021-05-19 10:57:12.150,6953020
SZ.000001,11606063,1300,2021-05-19 10:57:14.980,11589786
SZ.000001,11608222,500,2021-05-19 10:57:16.800,6159549
SZ.000001,11608856,200,2021-05-19 10:57:17.540,11594498
SZ.000001,11609283,500,2021-05-19 10:57:17.970,11566649
SZ.000001,11614825,1000,2021-05-19 10:57:22.560,6010441
SZ.000001,11615314,108300,2021-05-19 10:57:23.030,11477680
SZ.000001,11623102,500,2021-05-19 10:57:30.010,11037840
SZ.000001,11625263,400,2021-05-19 10:57:31.840,11562711
SZ.000001,11629201,4000,2021-05-19 10:57:35.280,6068569
SZ.000001,11629774,5800,2021-05-19 10:57:35.860,11508359
SZ.000001,11631987,600,2021-05-19 10:57:37.780,11454122
SZ.000001,11633127,100,2021-05-19 10:57:38.970,11497480
SZ.000001,11633128,100,2021-05-19 10:57:38.970,11497489
SZ.000001,11633132,100,2021-05-19 10:57:38.970,11497469
SZ.000001,11633133,100,2021-05-19 10:57:38.970,11497490
SZ.000001,11633732,3400,2021-05-19 10:57:39.630,11599890
SZ.000001,11633733,3600,2021-05-19 10:57:39.630,11616418
SZ.000001,11633797,5800,2021-05-19 10:57:39.690,11622454
SZ.000001,11633825,11500,2021-05-19 10:57:39.700,11601639
SZ.000001,11633853,5000,2021-05-19 10:57:39.720,11500784
SZ.000001,11635035,500,2021-05-19 10:57:40.630,5185194
SZ.000001,11635614,1000,2021-05-19 10:57:41.300,6036228
SZ.000001,11638263,200,2021-05-19 10:57:43.760,11614230
SZ.000001,11642093,100,2021-05-19 10:57:47.750,11562493
SZ.000001,11642121,100,2021-05-19 10:57:47.780,11580631
SZ.000001,11646372,100,2021-05-19 10:57:52.030,11465427
SZ.000001,11650912,800,2021-05-19 10:57:55.910,11466065
SZ.000001,11651659,300,2021-05-19 10:57:56.650,10942955
SZ.000001,11655184,100,2021-05-19 10:58:00.130,11589094
SZ.000001,11657059,600,2021-05-19 10:58:01.600,11545208
SZ.000001,11657393,200,2021-05-19 10:58:01.930,11654160
SZ.000001,11657394,300,2021-05-19 10:58:01.930,11654161
SZ.000001,11657834,500,2021-05-19 10:58:02.310,7418333
SZ.000001,11659455,3500,2021-05-19 10:58:03.620,11643624
SZ.000001,11659599,3600,2021-05-19 10:58:03.710,11633734
SZ.000001,11661241,200,2021-05-19 10:58:04.890,11657506
SZ.000001,11661279,300,2021-05-19 10:58:04.930,11657534
SZ.000001,11663121,500,2021-05-19 10:58:06.560,6485841
SZ.000001,11664752,29700,2021-05-19 10:58:07.840,11472615
SZ.000001,11667388,324,2021-05-19 10:58:10.040,11667099
SZ.000001,11671159,500,2021-05-19 10:58:13.700,10817069
SZ.000001,11671557,100,2021-05-19 10:58:14.140,10516324
SZ.000001,11672196,500,2021-05-19 10:58:14.720,10410971
SZ.000001,11674847,300,2021-05-19 10:58:17.220,11658055
SZ.000001,11675092,500,2021-05-19 10:58:17.480,11453179
SZ.000001,11675173,400,2021-05-19 10:58:17.560,11617702
SZ.000001,11677237,1100,2021-05-19 10:58:19.500,9029032
SZ.000001,11678249,1200,2021-05-19 10:58:20.440,3252940
SZ.000001,11681126,4600,2021-05-19 10:58:22.930,11625704
SZ.000001,11681238,5600,2021-05-19 10:58:23.050,11676102
SZ.000001,11681506,1000,2021-05-19 10:58:23.350,11214433
SZ.000001,11681855,100,2021-05-19 10:58:23.830,11554389
SZ.000001,11687954,200,2021-05-19 10:58:30.140,4806886
SZ.000001,11689523,400,2021-05-19 10:58:31.390,11477868
SZ.000001,11693621,2900,2021-05-19 10:58:35.400,11678935
SZ.000001,11696713,100,2021-05-19 10:58:38.560,10905232
SZ.000001,11697306,200,2021-05-19 10:58:39.300,11517209
SZ.000001,11698701,200,2021-05-19 10:58:40.560,11368653
SZ.000001,11698973,100,2021-05-19 10:58:40.890,11696137
SZ.000001,11698976,300,2021-05-19 10:58:40.890,11696147
SZ.000001,11698977,100,2021-05-19 10:58:40.890,11693041
SZ.000001,11699045,300,2021-05-19 10:58:40.960,11696156
SZ.000001,11701776,100,2021-05-19 10:58:43.890,11699098
SZ.000001,11701780,100,2021-05-19 10:58:43.890,11699035
SZ.000001,11701781,100,2021-05-19 10:58:43.890,11699107
SZ.000001,11701787,100,2021-05-19 10:58:43.890,11699059
SZ.000001,11701808,300,2021-05-19 10:58:43.910,11699040
SZ.000001,11701828,300,2021-05-19 10:58:43.930,11699113
SZ.000001,11702402,600,2021-05-19 10:58:44.630,11695875
SZ.000001,11702558,100,2021-05-19 10:58:44.800,412599
SZ.000001,11703083,2500,2021-05-19 10:58:45.400,10976314
SZ.000001,11704294,100,2021-05-19 10:58:46.360,11557094
SZ.000001,11708373,100,2021-05-19 10:58:50.120,11667052
SZ.000001,11708507,3000,2021-05-19 10:58:50.230,8517585
SZ.000001,11709112,2000,2021-05-19 10:58:50.830,11698671
SZ.000001,11709559,100,2021-05-19 10:58:51.330,11683471
SZ.000001,11710567,300,2021-05-19 10:58:52.250,11695205
SZ.000001,11710912,14800,2021-05-19 10:58:52.560,11634337
SZ.000001,11711419,4600,2021-05-19 10:58:53.110,11675165
SZ.000001,11711952,600,2021-05-19 10:58:53.680,11641987
SZ.000001,11712813,2600,2021-05-19 10:58:54.650,11478406
SZ.000001,11714807,1800,2021-05-19 10:58:56.550,11067866
SZ.000001,11715431,100,2021-05-19 10:58:57.250,9668819
SZ.000001,11717999,2500,2021-05-19 10:58:59.750,11682041
SZ.000001,11719153,10000,2021-05-19 10:59:00.850,11689686
SZ.000001,11721264,100,2021-05-19 10:59:02.790,9713808
SZ.000001,11723536,200,2021-05-19 10:59:04.540,11704096
SZ.000001,11725363,100,2021-05-19 10:59:06.460,4894946
SZ.000001,11728081,400,2021-05-19 10:59:09.110,6041427
SZ.000001,11728493,5000,2021-05-19 10:59:09.550,11719136
SZ.000001,11729041,500,2021-05-19 10:59:10.080,8933820
SZ.000001,11732837,200,2021-05-19 10:59:13.730,11728665
SZ.000001,11733009,100,2021-05-19 10:59:13.910,11693036
SZ.000001,11734496,2100,2021-05-19 10:59:15.740,11717637
SZ.000001,11742629,3500,2021-05-19 10:59:24.220,11731512
SZ.000001,11742641,2200,2021-05-19 10:59:24.240,11741538
SZ.000001,11742874,100,2021-05-19 10:59:24.520,11728448
SZ.000001,11742886,400,2021-05-19 10:59:24.530,11728471
SZ.000001,11745412,1000,2021-05-19 10:59:27.030,11664216
SZ.000001,11745517,100,2021-05-19 10:59:27.160,11733383
SZ.000001,11745836,100,2021-05-19 10:59:27.510,11728457
SZ.000001,11748773,2400,2021-05-19 10:59:30.630,11734790
SZ.000001,11748817,1300,2021-05-19 10:59:30.670,11737429
SZ.000001,11749399,400,2021-05-19 10:59:31.060,11455345
SZ.000001,11751135,1000,2021-05-19 10:59:32.910,11684297
SZ.000001,11753796,100,2021-05-19 10:59:35.800,6517514
SZ.000001,11758545,100,2021-05-19 10:59:41.310,11748489
SZ.000001,11759003,100,2021-05-19 10:59:41.990,11714121
SZ.000001,11760338,200,2021-05-19 10:59:43.440,11739189
SZ.000001,11760389,1000,2021-05-19 10:59:43.520,11715800
SZ.000001,11761018,100,2021-05-19 10:59:44.280,6435253
SZ.000001,11763781,23000,2021-05-19 10:59:47.390,11349833
SZ.000001,11769019,4600,2021-05-19 10:59:52.930,11752811
SZ.000001,11771831,4000,2021-05-19 10:59:55.920,11729063
SZ.000001,11772897,500,2021-05-19 10:59:57.210,6255838
SZ.000001,11774720,200,2021-05-19 10:59:58.730,11733074
SZ.000001,11779006,100,2021-05-19 11:00:02.270,11776324
SZ.000001,11779301,200,2021-05-19 11:00:02.580,11779298
SZ.000001,11779311,200,2021-05-19 11:00:02.580,11779302
SZ.000001,11779312,200,2021-05-19 11:00:02.580,11779303
SZ.000001,11779313,200,2021-05-19 11:00:02.580,11779300
SZ.000001,11779314,200,2021-05-19 11:00:02.580,11779299
SZ.000001,11779320,200,2021-05-19 11:00:02.590,11779297
SZ.000001,11780231,2000,2021-05-19 11:00:03.440,11757790
SZ.000001,11782556,100,2021-05-19 11:00:04.720,11769355
SZ.000001,11788612,3500,2021-05-19 11:00:09.690,11742630
SZ.000001,11788676,10600,2021-05-19 11:00:09.730,11744181
SZ.000001,11790436,200,2021-05-19 11:00:11.180,11789936
SZ.000001,11792409,5300,2021-05-19 11:00:12.750,11761123
SZ.000001,11792763,1000,2021-05-19 11:00:12.900,5850699
SZ.000001,11796360,500,2021-05-19 11:00:15.940,10324280
SZ.000001,11796386,100,2021-05-19 11:00:15.960,11790325
SZ.000001,11803712,4200,2021-05-19 11:00:22.380,10396675
SZ.000001,11805113,5000,2021-05-19 11:00:24.080,9938216
SZ.000001,11806819,400,2021-05-19 11:00:25.480,11801759
SZ.000001,11807501,800,2021-05-19 11:00:26.250,11747580
SZ.000001,11808270,300,2021-05-19 11:00:27.270,11796357
SZ.000001,11810824,500,2021-05-19 11:00:29.690,11808125
SZ.000001,11819861,1000,2021-05-19 11:00:37.460,11487329
SZ.000001,11824156,100,2021-05-19 11:00:41.390,7395652
SZ.000001,11832366,1000,2021-05-19 11:00:48.930,1256930
SZ.000001,11832806,500,2021-05-19 11:00:49.160,4785002
SZ.000001,11834516,2000,2021-05-19 11:00:50.720,3249448
SZ.000001,11836929,1000,2021-05-19 11:00:53.140,9262594
SZ.000001,11840002,4500,2021-05-19 11:00:56.690,11552547
SZ.000001,11844337,100,2021-05-19 11:01:00.840,8188561
SZ.000001,11846343,1000,2021-05-19 11:01:02.860,3179336
SZ.000001,11847432,100,2021-05-19 11:01:03.700,10654777
SZ.000001,11853746,300,2021-05-19 11:01:08.900,11727914
SZ.000001,11854586,10300,2021-05-19 11:01:09.670,11811847
SZ.000001,11854606,1300,2021-05-19 11:01:09.680,11811507
SZ.000001,11857139,200,2021-05-19 11:01:11.870,3738762
SZ.000001,11860210,2200,2021-05-19 11:01:14.200,11842945
SZ.000001,11860211,3500,2021-05-19 11:01:14.200,11821686
SZ.000001,11860422,100,2021-05-19 11:01:14.440,11852130
SZ.000001,11864820,300,2021-05-19 11:01:18.600,11860272
SZ.000001,11864821,3400,2021-05-19 11:01:18.600,11860287
SZ.000001,11864826,500,2021-05-19 11:01:18.600,11862671
SZ.000001,11867723,4500,2021-05-19 11:01:21.510,11848798
SZ.000001,11869422,3700,2021-05-19 11:01:22.930,11817051
SZ.000001,11870471,600,2021-05-19 11:01:24.110,11672391
SZ.000001,11875734,200,2021-05-19 11:01:28.750,11842368
SZ.000001,11877347,19600,2021-05-19 11:01:30.440,9938365
SZ.000001,11877386,24900,2021-05-19 11:01:30.470,9938405
SZ.000001,11877400,25000,2021-05-19 11:01:30.500,9938455
SZ.000001,11877413,25000,2021-05-19 11:01:30.500,9938453
SZ.000001,11877442,24600,2021-05-19 11:01:30.530,9938469
SZ.000001,11879908,200,2021-05-19 11:01:32.580,5171093
SZ.000001,11879913,1800,2021-05-19 11:01:32.590,11818392
SZ.000001,11880132,100,2021-05-19 11:01:32.830,11849708
SZ.000001,11880291,3900,2021-05-19 11:01:32.940,11865048
SZ.000001,11880292,300,2021-05-19 11:01:32.940,11864984
SZ.000001,11882437,2200,2021-05-19 11:01:34.900,11882436
SZ.000001,11882492,3900,2021-05-19 11:01:34.940,11880586
SZ.000001,11884212,1900,2021-05-19 11:01:36.760,11882558
SZ.000001,11884581,400,2021-05-19 11:01:37.030,11756798
SZ.000001,11884751,1200,2021-05-19 11:01:37.140,11863758
SZ.000001,11885224,500,2021-05-19 11:01:37.590,11879118
SZ.000001,11886527,500,2021-05-19 11:01:39.130,5352329
SZ.000001,11888476,500,2021-05-19 11:01:40.750,11849844
SZ.000001,11889672,100,2021-05-19 11:01:42.180,11871883
SZ.000001,11890262,2100,2021-05-19 11:01:42.730,11864899
SZ.000001,11890338,1000,2021-05-19 11:01:42.770,5952291
SZ.000001,11891726,300,2021-05-19 11:01:43.940,8257305
SZ.000001,11892629,1000,2021-05-19 11:01:44.950,11849785
SZ.000001,11892875,1000,2021-05-19 11:01:45.310,653501
SZ.000001,11893038,200,2021-05-19 11:01:45.490,10405456
SZ.000001,11893923,500,2021-05-19 11:01:46.000,11846737
SZ.000001,11894033,500,2021-05-19 11:01:46.050,11846744
SZ.000001,11894231,4500,2021-05-19 11:01:46.190,11873545
SZ.000001,11894421,600,2021-05-19 11:01:46.320,3094235
SZ.000001,11894422,300,2021-05-19 11:01:46.320,11884590
SZ.000001,11894449,200,2021-05-19 11:01:46.350,11760734
SZ.000001,11897574,200,2021-05-19 11:01:49.770,11630823
SZ.000001,11897919,1000,2021-05-19 11:01:50.180,6029678
SZ.000001,11898413,2300,2021-05-19 11:01:50.840,11574832
SZ.000001,11898690,1000,2021-05-19 11:01:51.210,11856881
SZ.000001,11898997,200,2021-05-19 11:01:51.510,11896384
SZ.000001,11899025,1900,2021-05-19 11:01:51.540,11896296
SZ.000001,11899597,500,2021-05-19 11:01:52.020,4715708
SZ.000001,11899600,200,2021-05-19 11:01:52.020,11899324
SZ.000001,11900170,700,2021-05-19 11:01:52.380,11860932
SZ.000001,11901775,800,2021-05-19 11:01:54.390,11899311
SZ.000001,11901776,900,2021-05-19 11:01:54.390,11899313
SZ.000001,11901809,900,2021-05-19 11:01:54.420,11899401
SZ.000001,11903122,300,2021-05-19 11:01:55.630,8021429
SZ.000001,11903950,200,2021-05-19 11:01:56.610,11836706
SZ.000001,11904310,100,2021-05-19 11:01:57.040,11839996
SZ.000001,11904675,100,2021-05-19 11:01:57.480,11901845
SZ.000001,11906726,100,2021-05-19 11:01:59.450,11860757
SZ.000001,11907105,5900,2021-05-19 11:01:59.780,10329819
SZ.000001,11908618,100,2021-05-19 11:02:00.990,11831113
SZ.000001,11909891,200,2021-05-19 11:02:01.910,6442244
SZ.000001,11912178,300,2021-05-19 11:02:03.840,530749
SZ.000001,11913732,900,2021-05-19 11:02:05.160,6280672
SZ.000001,11916042,500,2021-05-19 11:02:07.330,11572811
SZ.000001,11916545,3700,2021-05-19 11:02:07.930,11869530
SZ.000001,11917882,2000,2021-05-19 11:02:09.420,10222583
SZ.000001,11917916,800,2021-05-19 11:02:09.470,8209701
SZ.000001,11919040,300,2021-05-19 11:02:10.310,11904211
SZ.000001,11919579,200,2021-05-19 11:02:10.890,11909872
SZ.000001,11919580,400,2021-05-19 11:02:10.890,11909878
SZ.000001,11919581,100,2021-05-19 11:02:10.890,11909905
SZ.000001,11919587,100,2021-05-19 11:02:10.900,11916562
SZ.000001,11919597,400,2021-05-19 11:02:10.920,11909916
SZ.000001,11920916,500,2021-05-19 11:02:12.420,11904559
SZ.000001,11921162,1100,2021-05-19 11:02:12.690,11904407
SZ.000001,11921706,1200,2021-05-19 11:02:12.990,8406284
SZ.000001,11922498,700,2021-05-19 11:02:13.630,11891680
SZ.000001,11922564,200,2021-05-19 11:02:13.710,11876127
SZ.000001,11926660,300,2021-05-19 11:02:17.380,11902449
SZ.000001,11926983,100,2021-05-19 11:02:17.820,11880639
SZ.000001,11927002,100,2021-05-19 11:02:17.850,11879431
SZ.000001,11927031,100,2021-05-19 11:02:17.870,11892437
SZ.000001,11927199,2000,2021-05-19 11:02:17.970,11904019
SZ.000001,11927332,500,2021-05-19 11:02:18.140,5361983
SZ.000001,11929080,500,2021-05-19 11:02:19.310,1262150
SZ.000001,11934757,1000,2021-05-19 11:02:25.060,4685931
SZ.000001,11935690,100,2021-05-19 11:02:25.890,11922748
SZ.000001,11938031,400,2021-05-19 11:02:28.040,11908474
SZ.000001,11940943,2000,2021-05-19 11:02:31.040,6242019
SZ.000001,11945362,12900,2021-05-19 11:02:35.490,11893798
SZ.000001,11945605,8000,2021-05-19 11:02:35.790,9500438
SZ.000001,11947280,500,2021-05-19 11:02:37.250,6515942
SZ.000001,11952611,3500,2021-05-19 11:02:42.510,11871463
SZ.000001,11952625,400,2021-05-19 11:02:42.530,10079565
SZ.000001,11953830,2900,2021-05-19 11:02:43.400,11720400
SZ.000001,11955772,300,2021-05-19 11:02:45.690,8064863
SZ.000001,11956779,1000,2021-05-19 11:02:46.340,11945277
SZ.000001,11957062,100,2021-05-19 11:02:46.650,3743718
SZ.000001,11957166,200,2021-05-19 11:02:46.780,11943979
SZ.000001,11957531,100,2021-05-19 11:02:47.200,5720520
SZ.000001,11961680,4800,2021-05-19 11:02:51.570,11920793
SZ.000001,11961791,100,2021-05-19 11:02:51.670,11792161
SZ.000001,11962931,100,2021-05-19 11:02:52.440,11896164
SZ.000001,11964726,500,2021-05-19 11:02:54.390,4682144
SZ.000001,11966738,400,2021-05-19 11:02:55.930,11945725
SZ.000001,11967000,600,2021-05-19 11:02:56.200,11957890
SZ.000001,11967357,100,2021-05-19 11:02:56.590,8122008
SZ.000001,11967481,200,2021-05-19 11:02:56.690,11919021
SZ.000001,11968041,1600,2021-05-19 11:02:57.210,10730096
SZ.000001,11968045,200,2021-05-19 11:02:57.220,8932368
SZ.000001,11968408,300,2021-05-19 11:02:57.590,11022168
SZ.000001,11968539,1300,2021-05-19 11:02:57.690,11949570
SZ.000001,11969731,200,2021-05-19 11:02:58.660,11959074
SZ.000001,11969852,1100,2021-05-19 11:02:58.800,9454055
SZ.000001,11970131,100,2021-05-19 11:02:59.040,9158289
SZ.000001,11970512,2100,2021-05-19 11:02:59.520,11959860
SZ.000001,11971969,1000,2021-05-19 11:03:00.820,5971234
SZ.000001,11972206,100,2021-05-19 11:03:00.950,11167987
SZ.000001,11972261,10600,2021-05-19 11:03:01.000,11961203
SZ.000001,11972713,100,2021-05-19 11:03:01.310,11206698
SZ.000001,11974236,100,2021-05-19 11:03:02.870,11938884
SZ.000001,11974454,300,2021-05-19 11:03:03.030,10235910
SZ.000001,11975345,5300,2021-05-19 11:03:03.760,11929307
SZ.000001,11977208,1000,2021-05-19 11:03:05.240,11925191
SZ.000001,11978085,3000,2021-05-19 11:03:06.370,9651386
SZ.000001,11978241,1100,2021-05-19 11:03:06.530,11973286
SZ.000001,11978323,1400,2021-05-19 11:03:06.610,8120860
SZ.000001,11978583,200,2021-05-19 11:03:06.810,11967767
SZ.000001,11979672,500,2021-05-19 11:03:07.590,11959400
SZ.000001,11981868,2200,2021-05-19 11:03:09.900,11932135
SZ.000001,11982387,500,2021-05-19 11:03:10.320,11966852
SZ.000001,11983947,800,2021-05-19 11:03:11.940,11962261
SZ.000001,11985163,200,2021-05-19 11:03:13.040,10008350
SZ.000001,11985756,100,2021-05-19 11:03:13.510,11963818
SZ.000001,11985904,100,2021-05-19 11:03:13.700,9699314
SZ.000001,11989387,100,2021-05-19 11:03:17.060,11983874
SZ.000001,11989639,100,2021-05-19 11:03:17.350,11869713
SZ.000001,11990001,100,2021-05-19 11:03:17.850,11978836
SZ.000001,11992137,2000,2021-05-19 11:03:19.820,11926424
SZ.000001,11992937,900,2021-05-19 11:03:20.760,11983456
SZ.000001,11993830,400,2021-05-19 11:03:21.660,11979444
SZ.000001,11995266,100,2021-05-19 11:03:22.920,8890130
SZ.000001,11995465,2300,2021-05-19 11:03:23.150,11948366
SZ.000001,11995969,100,2021-05-19 11:03:23.770,10077777
SZ.000001,11996018,100,2021-05-19 11:03:23.850,11830066
SZ.000001,11999224,300,2021-05-19 11:03:27.020,9092643
SZ.000001,12004652,200,2021-05-19 11:03:31.850,11934532
SZ.000001,12005464,1300,2021-05-19 11:03:32.700,7006914
SZ.000001,12006774,2200,2021-05-19 11:03:33.770,11947398
SZ.000001,12007854,100,2021-05-19 11:03:34.420,11974787
SZ.000001,12010212,400,2021-05-19 11:03:36.930,11746471
SZ.000001,12011448,408,2021-05-19 11:03:37.940,11982004
SZ.000001,12017250,5000,2021-05-19 11:03:43.430,4963196
SZ.000001,12017532,200,2021-05-19 11:03:43.680,11969959
SZ.000001,12022003,100,2021-05-19 11:03:47.850,11974815
SZ.000001,12024574,500,2021-05-19 11:03:50.260,11968623
SZ.000001,12024582,500,2021-05-19 11:03:50.270,11968609
SZ.000001,12025595,100,2021-05-19 11:03:51.450,12016393
SZ.000001,12028513,1000,2021-05-19 11:03:54.140,11998211
SZ.000001,12032146,200,2021-05-19 11:03:57.500,7536211
SZ.000001,12036048,300,2021-05-19 11:04:00.780,11971335
SZ.000001,12038478,300,2021-05-19 11:04:02.800,11990373
SZ.000001,12045273,700,2021-05-19 11:04:08.700,12039423
SZ.000001,12049957,900,2021-05-19 11:04:13.050,5773849
SZ.000001,12050856,300,2021-05-19 11:04:13.790,11872450
SZ.000001,12055259,1200,2021-05-19 11:04:17.940,12018241
SZ.000001,12055260,100,2021-05-19 11:04:17.940,12037742
SZ.000001,12058575,500,2021-05-19 11:04:21.020,11730069
SZ.000001,12061221,300,2021-05-19 11:04:23.240,5075547
SZ.000001,12064739,600,2021-05-19 11:04:26.740,12003437
SZ.000001,12064878,200,2021-05-19 11:04:26.950,12054870
SZ.000001,12065754,1000,2021-05-19 11:04:27.830,3369895
SZ.000001,12067918,1600,2021-05-19 11:04:29.780,12055226
SZ.000001,12072634,200,2021-05-19 11:04:33.760,12027086
SZ.000001,12072979,400,2021-05-19 11:04:33.960,12062950
SZ.000001,12073311,400,2021-05-19 11:04:34.140,12016696
SZ.000001,12075630,500,2021-05-19 11:04:36.370,8950114
SZ.000001,12075663,11800,2021-05-19 11:04:36.400,11172973
SZ.000001,12075992,200,2021-05-19 11:04:36.640,11824712
SZ.000001,12076489,100,2021-05-19 11:04:37.000,12071819
SZ.000001,12077079,300,2021-05-19 11:04:37.360,12040038
SZ.000001,12077263,300,2021-05-19 11:04:37.500,12065512
SZ.000001,12077582,3300,2021-05-19 11:04:37.920,12071449
SZ.000001,12078938,2000,2021-05-19 11:04:39.520,12044327
SZ.000001,12079058,6600,2021-05-19 11:04:39.660,11737781
SZ.000001,12081039,400,2021-05-19 11:04:41.210,12073674
SZ.000001,12081698,400,2021-05-19 11:04:41.960,11985183
SZ.000001,12082535,200,2021-05-19 11:04:42.810,8263100
SZ.000001,12082665,3000,2021-05-19 11:04:42.900,12034003
SZ.000001,12083134,900,2021-05-19 11:04:43.200,12019189
SZ.000001,12085405,800,2021-05-19 11:04:45.560,12080461
SZ.000001,12085509,300,2021-05-19 11:04:45.650,11960143
SZ.000001,12085545,4600,2021-05-19 11:04:45.680,11738304
SZ.000001,12087384,100,2021-05-19 11:04:46.900,12083853
SZ.000001,12087421,200,2021-05-19 11:04:46.920,12080689
SZ.000001,12087424,1300,2021-05-19 11:04:46.920,12080724
SZ.000001,12087427,700,2021-05-19 11:04:46.920,12080725
SZ.000001,12087430,700,2021-05-19 11:04:46.930,12080696
SZ.000001,12089921,500,2021-05-19 11:04:49.090,8141271
SZ.000001,12090179,500,2021-05-19 11:04:49.270,12020306
SZ.000001,12090478,500,2021-05-19 11:04:49.520,1849528
SZ.000001,12090748,1000,2021-05-19 11:04:49.820,12074953
SZ.000001,12091865,400,2021-05-19 11:04:51.160,12081211
SZ.000001,12091962,100,2021-05-19 11:04:51.250,12063450
SZ.000001,12092062,400,2021-05-19 11:04:51.350,12073655
SZ.000001,12092234,400,2021-05-19 11:04:51.540,12044335
SZ.000001,12097770,100,2021-05-19 11:04:56.810,3564856
