code,order_time,request_id,order_price,order_qty,side
SZ.000001,2021-05-19 10:36:24.600,9958608,24.02,5400,Bid
SZ.000001,2021-05-19 10:36:24.620,9958629,24.01,1200,Bid
SZ.000001,2021-05-19 10:36:25.100,9959682,24.0,100,Ask
SZ.000001,2021-05-19 10:36:25.400,9960311,25.15,600,Ask
SZ.000001,2021-05-19 10:36:25.840,9960949,24.03,300,Ask
SZ.000001,2021-05-19 10:36:26.210,9961448,24.01,500,Ask
SZ.000001,2021-05-19 10:36:26.290,9961578,24.11,100,Ask
SZ.000001,2021-05-19 10:36:26.580,9961972,24.04,2500,Bid
SZ.000001,2021-05-19 10:36:26.590,9961985,24.15,500,Ask
SZ.000001,2021-05-19 10:36:26.700,9962106,24.1,200,Ask
SZ.000001,2021-05-19 10:36:26.780,9962203,24.1,100,Ask
SZ.000001,2021-05-19 10:36:26.850,9962273,24.0,11000,Ask
SZ.000001,2021-05-19 10:36:26.850,9962295,24.0,1000,Bid
SZ.000001,2021-05-19 10:36:27.380,9962930,24.0,5800,Ask
SZ.000001,2021-05-19 10:36:27.390,9962936,24.0,800,Bid
SZ.000001,2021-05-19 10:36:27.600,9963206,24.05,400,Ask
SZ.000001,2021-05-19 10:36:27.640,9963240,24.0,800,Ask
SZ.000001,2021-05-19 10:36:28.040,9963963,24.04,200,Bid
SZ.000001,2021-05-19 10:36:28.410,9964744,24.01,28400,Ask
SZ.000001,2021-05-19 10:36:28.440,9964788,23.94,1000,Ask
SZ.000001,2021-05-19 10:36:29.000,9965382,24.0,1000,Bid
SZ.000001,2021-05-19 10:36:29.010,9965387,24.01,500,Ask
SZ.000001,2021-05-19 10:36:29.170,9965661,24.03,300,Bid
SZ.000001,2021-05-19 10:36:30.150,9966980,24.15,1000,Ask
SZ.000001,2021-05-19 10:36:30.160,9966991,24.07,3000,Ask
SZ.000001,2021-05-19 10:36:30.300,9967239,24.01,1300,Ask
SZ.000001,2021-05-19 10:36:30.980,9968299,23.98,700,Bid
SZ.000001,2021-05-19 10:36:31.310,9968942,24.0,2000,Bid
SZ.000001,2021-05-19 10:36:31.430,9969119,23.99,1300,Bid
SZ.000001,2021-05-19 10:36:32.290,9970198,24.02,500,Ask
SZ.000001,2021-05-19 10:36:33.020,9971129,24.0,5000,Bid
SZ.000001,2021-05-19 10:36:33.150,9971313,24.0,600,Bid
SZ.000001,2021-05-19 10:36:33.160,9971325,24.9,100,Ask
SZ.000001,2021-05-19 10:36:33.270,9971451,23.76,300,Ask
SZ.000001,2021-05-19 10:36:33.320,9971527,26.0,100,Ask
SZ.000001,2021-05-19 10:36:33.400,9971607,24.0,13600,Bid
SZ.000001,2021-05-19 10:36:33.420,9971632,24.1,4500,Ask
SZ.000001,2021-05-19 10:36:33.940,9972800,24.01,100,Ask
SZ.000001,2021-05-19 10:36:34.320,9973474,24.15,400,Ask
SZ.000001,2021-05-19 10:36:34.420,9973625,24.0,200,Bid
SZ.000001,2021-05-19 10:36:34.720,9973992,23.99,3700,Ask
SZ.000001,2021-05-19 10:36:34.770,9974078,24.04,200,Bid
SZ.000001,2021-05-19 10:36:35.110,9974453,26.29,2100,Ask
SZ.000001,2021-05-19 10:36:35.230,9974678,24.2,500,Ask
SZ.000001,2021-05-19 10:36:35.340,9974817,24.0,1000,Bid
SZ.000001,2021-05-19 10:36:35.480,9974963,24.0,2200,Bid
SZ.000001,2021-05-19 10:36:35.540,9975025,23.96,100,Ask
SZ.000001,2021-05-19 10:36:35.540,9975034,23.96,100,Ask
SZ.000001,2021-05-19 10:36:35.540,9975036,23.96,100,Ask
SZ.000001,2021-05-19 10:36:35.970,9975592,23.96,400,Ask
SZ.000001,2021-05-19 10:36:36.140,9975747,23.95,100,Bid
SZ.000001,2021-05-19 10:36:37.140,9977192,23.99,24700,Ask
SZ.000001,2021-05-19 10:36:37.150,9977228,24.01,100,Ask
SZ.000001,2021-05-19 10:36:37.360,9977636,24.1,1000,Ask
SZ.000001,2021-05-19 10:36:37.650,9978019,24.0,500,Ask
SZ.000001,2021-05-19 10:36:37.830,9978279,24.25,300,Ask
SZ.000001,2021-05-19 10:36:38.060,9978590,24.04,5000,Ask
SZ.000001,2021-05-19 10:36:38.620,9979214,24.97,100,Ask
SZ.000001,2021-05-19 10:36:39.410,9980297,24.01,100,Bid
SZ.000001,2021-05-19 10:36:39.830,9980910,23.99,700,Ask
SZ.000001,2021-05-19 10:36:39.890,9981023,23.99,300,Bid
SZ.000001,2021-05-19 10:36:39.920,9981057,24.01,400,Ask
SZ.000001,2021-05-19 10:36:40.100,9981346,24.0,6500,Ask
SZ.000001,2021-05-19 10:36:40.350,9981774,23.98,700,Bid
SZ.000001,2021-05-19 10:36:40.480,9981955,23.91,200,Bid
SZ.000001,2021-05-19 10:36:40.820,9982558,23.91,1000,Bid
SZ.000001,2021-05-19 10:36:41.410,9983235,24.02,200,Bid
SZ.000001,2021-05-19 10:36:41.660,9983505,23.79,100,Ask
SZ.000001,2021-05-19 10:36:41.780,9983622,24.0,2200,Ask
SZ.000001,2021-05-19 10:36:42.000,9983883,24.0,200,Ask
SZ.000001,2021-05-19 10:36:42.010,9983894,24.28,1000,Ask
SZ.000001,2021-05-19 10:36:42.140,9984032,23.99,5000,Ask
SZ.000001,2021-05-19 10:36:42.870,9985043,24.0,300,Bid
SZ.000001,2021-05-19 10:36:43.980,9986620,23.99,200,Ask
SZ.000001,2021-05-19 10:36:44.100,9986781,24.0,1000,Ask
SZ.000001,2021-05-19 10:36:44.390,9987145,23.99,3700,Ask
SZ.000001,2021-05-19 10:36:44.580,9987367,23.98,600,Ask
SZ.000001,2021-05-19 10:36:44.800,9987579,25.0,4500,Ask
SZ.000001,2021-05-19 10:36:44.900,9987710,24.02,100,Ask
SZ.000001,2021-05-19 10:36:45.040,9987934,23.99,5600,Bid
SZ.000001,2021-05-19 10:36:45.150,9988056,23.98,100,Ask
SZ.000001,2021-05-19 10:36:45.170,9988085,23.99,700,Bid
SZ.000001,2021-05-19 10:36:45.400,9988402,23.99,15100,Bid
SZ.000001,2021-05-19 10:36:46.090,9989536,24.0,2000,Ask
SZ.000001,2021-05-19 10:36:46.330,9989938,24.1,200,Ask
SZ.000001,2021-05-19 10:36:46.470,9990137,24.0,1000,Ask
SZ.000001,2021-05-19 10:36:46.890,9990715,24.01,400,Bid
SZ.000001,2021-05-19 10:36:47.280,9991251,24.19,2000,Ask
SZ.000001,2021-05-19 10:36:47.290,9991255,24.01,200,Ask
SZ.000001,2021-05-19 10:36:47.980,9992090,24.01,800,Bid
SZ.000001,2021-05-19 10:36:48.400,9992603,23.99,100,Ask
SZ.000001,2021-05-19 10:36:48.980,9993532,24.17,1000,Ask
SZ.000001,2021-05-19 10:36:49.950,9995074,24.0,200,Ask
SZ.000001,2021-05-19 10:36:50.540,9995963,23.95,100,Ask
SZ.000001,2021-05-19 10:36:50.540,9995970,23.95,100,Ask
SZ.000001,2021-05-19 10:36:50.560,9996003,23.95,100,Ask
SZ.000001,2021-05-19 10:36:50.670,9996154,23.5,100,Bid
SZ.000001,2021-05-19 10:36:50.960,9996586,23.95,400,Ask
SZ.000001,2021-05-19 10:36:51.830,9998136,24.04,1000,Ask
SZ.000001,2021-05-19 10:36:52.170,9998833,23.94,900,Ask
SZ.000001,2021-05-19 10:36:52.650,9999512,24.0,100,Ask
SZ.000001,2021-05-19 10:36:52.780,9999693,24.05,300,Ask
SZ.000001,2021-05-19 10:36:53.110,10000084,24.2,600,Ask
SZ.000001,2021-05-19 10:36:53.380,10000370,24.0,22600,Ask
SZ.000001,2021-05-19 10:36:53.510,10000513,23.79,100,Ask
SZ.000001,2021-05-19 10:36:53.940,10001002,23.99,100,Bid
SZ.000001,2021-05-19 10:36:54.380,10001506,23.99,1600,Bid
SZ.000001,2021-05-19 10:36:54.460,10001597,23.94,2500,Bid
SZ.000001,2021-05-19 10:36:54.580,10001772,23.99,100,Ask
SZ.000001,2021-05-19 10:36:54.650,10001879,23.98,2000,Bid
SZ.000001,2021-05-19 10:36:54.840,10002259,24.08,200,Ask
SZ.000001,2021-05-19 10:36:55.510,10003339,23.6,100,Bid
SZ.000001,2021-05-19 10:36:55.950,10003908,23.92,400,Bid
SZ.000001,2021-05-19 10:36:56.130,10004144,24.0,100,Ask
SZ.000001,2021-05-19 10:36:56.390,10004506,24.16,200,Ask
SZ.000001,2021-05-19 10:36:56.870,10005130,24.0,2000,Ask
SZ.000001,2021-05-19 10:36:57.070,10005336,24.0,5700,Bid
SZ.000001,2021-05-19 10:36:57.200,10005508,24.0,700,Bid
SZ.000001,2021-05-19 10:36:57.430,10005836,24.0,15800,Bid
SZ.000001,2021-05-19 10:36:57.610,10006116,24.0,1000,Ask
SZ.000001,2021-05-19 10:36:57.630,10006138,24.06,1000,Ask
SZ.000001,2021-05-19 10:36:57.680,10006223,24.0,5300,Bid
SZ.000001,2021-05-19 10:36:58.000,10006811,23.99,300,Bid
SZ.000001,2021-05-19 10:36:58.530,10007630,24.0,100,Ask
SZ.000001,2021-05-19 10:36:58.920,10008060,23.99,6400,Ask
SZ.000001,2021-05-19 10:36:59.000,10008171,24.04,600,Ask
SZ.000001,2021-05-19 10:36:59.140,10008350,24.05,200,Ask
SZ.000001,2021-05-19 10:36:59.600,10008925,24.05,200,Ask
SZ.000001,2021-05-19 10:36:59.650,10009010,23.99,400,Bid
SZ.000001,2021-05-19 10:37:00.150,10009641,23.99,100,Ask
SZ.000001,2021-05-19 10:37:02.040,10012650,24.9,300,Ask
SZ.000001,2021-05-19 10:37:02.110,10012745,24.12,900,Ask
SZ.000001,2021-05-19 10:37:02.160,10012807,23.1,1000,Ask
SZ.000001,2021-05-19 10:37:02.160,10012813,23.99,400,Ask
SZ.000001,2021-05-19 10:37:02.160,10012818,23.99,300,Ask
SZ.000001,2021-05-19 10:37:02.240,10012946,23.99,5400,Bid
SZ.000001,2021-05-19 10:37:02.280,10013025,24.0,600,Bid
SZ.000001,2021-05-19 10:37:02.380,10013138,24.0,600,Ask
SZ.000001,2021-05-19 10:37:02.530,10013330,23.99,1300,Ask
SZ.000001,2021-05-19 10:37:02.580,10013381,24.04,700,Ask
SZ.000001,2021-05-19 10:37:02.710,10013497,24.0,600,Ask
SZ.000001,2021-05-19 10:37:03.100,10014334,24.0,500,Ask
SZ.000001,2021-05-19 10:37:05.130,10017711,26.0,400,Ask
SZ.000001,2021-05-19 10:37:05.160,10017728,23.99,2400,Ask
SZ.000001,2021-05-19 10:37:05.160,10017744,24.0,9600,Ask
SZ.000001,2021-05-19 10:37:05.280,10017897,24.1,200,Ask
SZ.000001,2021-05-19 10:37:05.330,10017938,23.98,900,Ask
SZ.000001,2021-05-19 10:37:05.330,10017945,24.03,3000,Ask
SZ.000001,2021-05-19 10:37:05.450,10018096,23.02,300,Ask
SZ.000001,2021-05-19 10:37:05.460,10018110,24.0,100,Ask
SZ.000001,2021-05-19 10:37:05.500,10018158,23.95,100,Ask
SZ.000001,2021-05-19 10:37:05.500,10018167,23.95,100,Ask
SZ.000001,2021-05-19 10:37:05.500,10018169,23.95,100,Ask
SZ.000001,2021-05-19 10:37:05.630,10018344,24.1,6000,Ask
SZ.000001,2021-05-19 10:37:05.710,10018436,24.07,3000,Ask
SZ.000001,2021-05-19 10:37:05.760,10018543,23.99,100,Bid
SZ.000001,2021-05-19 10:37:05.870,10018725,23.95,300,Ask
SZ.000001,2021-05-19 10:37:06.040,10018992,23.99,500,Bid
SZ.000001,2021-05-19 10:37:07.090,10020578,24.01,9000,Bid
SZ.000001,2021-05-19 10:37:07.290,10021049,24.0,100,Ask
SZ.000001,2021-05-19 10:37:07.760,10021979,23.99,100,Ask
SZ.000001,2021-05-19 10:37:07.840,10022085,23.99,300,Ask
SZ.000001,2021-05-19 10:37:07.850,10022113,24.0,400,Bid
SZ.000001,2021-05-19 10:37:08.610,10023285,23.75,4000,Bid
SZ.000001,2021-05-19 10:37:08.760,10023468,24.39,10000,Ask
SZ.000001,2021-05-19 10:37:08.880,10023678,23.99,100,Ask
SZ.000001,2021-05-19 10:37:08.920,10023725,23.99,700,Ask
SZ.000001,2021-05-19 10:37:08.940,10023749,24.0,6300,Bid
SZ.000001,2021-05-19 10:37:09.070,10023926,24.0,800,Bid
SZ.000001,2021-05-19 10:37:09.160,10024087,24.18,600,Ask
SZ.000001,2021-05-19 10:37:09.230,10024164,24.44,100,Ask
SZ.000001,2021-05-19 10:37:09.270,10024228,24.0,500,Ask
SZ.000001,2021-05-19 10:37:09.310,10024316,24.0,17100,Bid
SZ.000001,2021-05-19 10:37:09.760,10025061,24.1,500,Ask
SZ.000001,2021-05-19 10:37:09.790,10025149,24.0,400,Bid
SZ.000001,2021-05-19 10:37:10.490,10026472,23.96,100,Bid
SZ.000001,2021-05-19 10:37:10.980,10027086,24.0,800,Bid
SZ.000001,2021-05-19 10:37:11.210,10027460,24.18,3000,Ask
SZ.000001,2021-05-19 10:37:11.450,10027749,24.0,3000,Ask
SZ.000001,2021-05-19 10:37:11.580,10027925,24.0,11200,Ask
SZ.000001,2021-05-19 10:37:11.720,10028087,23.98,700,Bid
SZ.000001,2021-05-19 10:37:12.210,10028698,24.01,900,Bid
SZ.000001,2021-05-19 10:37:12.240,10028718,24.01,800,Ask
SZ.000001,2021-05-19 10:37:12.580,10029075,24.1,500,Ask
SZ.000001,2021-05-19 10:37:13.320,10030349,25.0,100,Ask
SZ.000001,2021-05-19 10:37:13.780,10030912,24.09,2000,Ask
SZ.000001,2021-05-19 10:37:14.160,10031446,24.1,1000,Ask
SZ.000001,2021-05-19 10:37:15.610,10033587,23.8,100,Ask
SZ.000001,2021-05-19 10:37:15.720,10033801,24.11,1000,Ask
SZ.000001,2021-05-19 10:37:16.500,10035136,24.0,300,Bid
SZ.000001,2021-05-19 10:37:16.650,10035328,24.02,700,Ask
SZ.000001,2021-05-19 10:37:16.830,10035560,23.98,3000,Ask
SZ.000001,2021-05-19 10:37:16.940,10035708,23.98,1900,Ask
SZ.000001,2021-05-19 10:37:17.020,10035821,24.01,200,Ask
SZ.000001,2021-05-19 10:37:17.020,10035831,24.0,100,Ask
SZ.000001,2021-05-19 10:37:17.020,10035833,24.0,100,Ask
SZ.000001,2021-05-19 10:37:17.030,10035866,24.0,100,Ask
SZ.000001,2021-05-19 10:37:17.130,10035988,24.02,6500,Bid
SZ.000001,2021-05-19 10:37:17.170,10036040,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.170,10036042,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.170,10036044,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.170,10036046,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.170,10036048,24.02,200,Ask
SZ.000001,2021-05-19 10:37:17.170,10036050,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.180,10036077,24.02,200,Ask
SZ.000001,2021-05-19 10:37:17.180,10036079,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.190,10036090,24.0,300,Ask
SZ.000001,2021-05-19 10:37:17.190,10036101,24.0,100,Ask
SZ.000001,2021-05-19 10:37:17.200,10036110,24.0,500,Ask
SZ.000001,2021-05-19 10:37:17.210,10036114,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.210,10036117,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.220,10036128,24.03,100,Ask
SZ.000001,2021-05-19 10:37:17.220,10036132,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.220,10036134,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.230,10036153,24.02,100,Ask
SZ.000001,2021-05-19 10:37:17.260,10036194,24.0,2200,Ask
SZ.000001,2021-05-19 10:37:17.320,10036268,23.97,100,Bid
SZ.000001,2021-05-19 10:37:17.460,10036435,23.95,100,Bid
SZ.000001,2021-05-19 10:37:17.540,10036553,24.58,3000,Ask
SZ.000001,2021-05-19 10:37:17.550,10036555,24.0,100,Ask
SZ.000001,2021-05-19 10:37:17.560,10036569,23.99,200,Ask
SZ.000001,2021-05-19 10:37:17.620,10036642,23.81,1000,Bid
SZ.000001,2021-05-19 10:37:18.290,10037916,24.5,1000,Ask
SZ.000001,2021-05-19 10:37:18.510,10038186,24.0,100,Bid
SZ.000001,2021-05-19 10:37:18.840,10038755,23.8,100,Bid
SZ.000001,2021-05-19 10:37:19.000,10039012,23.99,1000,Ask
SZ.000001,2021-05-19 10:37:19.280,10039506,23.99,1000,Ask
SZ.000001,2021-05-19 10:37:20.140,10040742,24.03,200,Bid
SZ.000001,2021-05-19 10:37:20.500,10041131,23.95,100,Ask
SZ.000001,2021-05-19 10:37:20.530,10041196,23.95,100,Ask
SZ.000001,2021-05-19 10:37:20.530,10041198,23.95,100,Ask
SZ.000001,2021-05-19 10:37:20.560,10041261,24.13,400,Ask
SZ.000001,2021-05-19 10:37:20.690,10041430,24.01,100,Bid
SZ.000001,2021-05-19 10:37:20.860,10041654,23.98,10000,Ask
SZ.000001,2021-05-19 10:37:20.860,10041670,23.98,2500,Bid
SZ.000001,2021-05-19 10:37:20.860,10041673,23.98,200,Bid
SZ.000001,2021-05-19 10:37:20.870,10041683,23.98,100,Bid
SZ.000001,2021-05-19 10:37:20.950,10041770,24.0,4500,Bid
SZ.000001,2021-05-19 10:37:20.960,10041774,24.0,11000,Ask
SZ.000001,2021-05-19 10:37:20.960,10041776,24.03,100,Ask
SZ.000001,2021-05-19 10:37:20.970,10041785,24.03,100,Ask
SZ.000001,2021-05-19 10:37:21.000,10041827,24.2,500,Ask
SZ.000001,2021-05-19 10:37:21.030,10041874,23.95,400,Ask
SZ.000001,2021-05-19 10:37:21.210,10042131,24.0,600,Bid
SZ.000001,2021-05-19 10:37:21.330,10042275,24.0,12400,Bid
SZ.000001,2021-05-19 10:37:21.540,10042611,24.0,200,Ask
SZ.000001,2021-05-19 10:37:21.700,10042883,23.99,1000,Ask
SZ.000001,2021-05-19 10:37:22.130,10043936,23.98,700,Bid
SZ.000001,2021-05-19 10:37:22.420,10044381,24.02,5000,Ask
SZ.000001,2021-05-19 10:37:22.420,10044401,24.02,100,Ask
SZ.000001,2021-05-19 10:37:22.770,10044891,24.0,100,Ask
SZ.000001,2021-05-19 10:37:23.740,10046082,24.01,100,Ask
SZ.000001,2021-05-19 10:37:23.750,10046089,24.0,900,Ask
SZ.000001,2021-05-19 10:37:23.750,10046091,24.0,200,Ask
SZ.000001,2021-05-19 10:37:23.750,10046094,24.0,400,Ask
SZ.000001,2021-05-19 10:37:23.920,10046266,24.09,700,Ask
SZ.000001,2021-05-19 10:37:24.050,10046382,24.0,600,Ask
SZ.000001,2021-05-19 10:37:24.050,10046384,24.0,100,Ask
SZ.000001,2021-05-19 10:37:24.060,10046388,24.0,300,Ask
SZ.000001,2021-05-19 10:37:24.500,10046875,24.0,100,Ask
SZ.000001,2021-05-19 10:37:24.830,10047431,23.97,100,Ask
SZ.000001,2021-05-19 10:37:24.930,10047700,23.96,1600,Bid
SZ.000001,2021-05-19 10:37:25.120,10048157,23.99,100,Ask
SZ.000001,2021-05-19 10:37:25.130,10048167,24.0,200,Ask
SZ.000001,2021-05-19 10:37:25.130,10048169,24.0,100,Ask
SZ.000001,2021-05-19 10:37:25.130,10048176,24.0,100,Ask
SZ.000001,2021-05-19 10:37:25.740,10049119,24.03,3200,Ask
SZ.000001,2021-05-19 10:37:25.800,10049169,24.02,5000,Ask
SZ.000001,2021-05-19 10:37:26.090,10049495,23.95,50000,Ask
SZ.000001,2021-05-19 10:37:26.100,10049509,23.95,50000,Ask
SZ.000001,2021-05-19 10:37:26.100,10049535,23.97,600,Bid
SZ.000001,2021-05-19 10:37:26.100,10049539,23.95,1700,Bid
SZ.000001,2021-05-19 10:37:26.100,10049541,23.95,2000,Bid
SZ.000001,2021-05-19 10:37:26.100,10049543,23.95,100,Bid
SZ.000001,2021-05-19 10:37:26.100,10049545,24.01,100,Ask
SZ.000001,2021-05-19 10:37:26.100,10049548,23.95,900,Bid
SZ.000001,2021-05-19 10:37:26.100,10049550,23.95,500,Bid
SZ.000001,2021-05-19 10:37:26.110,10049557,23.95,100,Bid
SZ.000001,2021-05-19 10:37:26.110,10049559,23.95,1800,Bid
SZ.000001,2021-05-19 10:37:26.110,10049561,23.95,1000,Bid
SZ.000001,2021-05-19 10:37:26.110,10049563,24.01,100,Ask
SZ.000001,2021-05-19 10:37:26.110,10049565,23.95,600,Bid
SZ.000001,2021-05-19 10:37:26.300,10049790,24.0,2000,Ask
SZ.000001,2021-05-19 10:37:26.300,10049797,23.95,100,Bid
SZ.000001,2021-05-19 10:37:26.300,10049799,23.95,100,Bid
SZ.000001,2021-05-19 10:37:26.300,10049801,23.95,7100,Bid
SZ.000001,2021-05-19 10:37:26.300,10049803,23.95,7100,Bid
SZ.000001,2021-05-19 10:37:26.300,10049804,23.95,800,Bid
SZ.000001,2021-05-19 10:37:26.300,10049805,23.95,7100,Bid
SZ.000001,2021-05-19 10:37:26.300,10049806,23.95,7100,Bid
SZ.000001,2021-05-19 10:37:26.310,10049809,23.95,300,Bid
SZ.000001,2021-05-19 10:37:26.310,10049816,23.99,100,Ask
SZ.000001,2021-05-19 10:37:27.070,10050767,23.95,100,Bid
SZ.000001,2021-05-19 10:37:27.130,10050832,24.02,7400,Bid
SZ.000001,2021-05-19 10:37:27.130,10050843,23.91,600,Bid
SZ.000001,2021-05-19 10:37:27.370,10051118,24.0,500,Ask
SZ.000001,2021-05-19 10:37:27.640,10051417,23.97,7900,Bid
SZ.000001,2021-05-19 10:37:27.740,10051535,24.0,100,Ask
SZ.000001,2021-05-19 10:37:27.980,10052053,24.0,200,Bid
SZ.000001,2021-05-19 10:37:28.280,10052574,24.0,700,Ask
SZ.000001,2021-05-19 10:37:28.480,10052938,24.02,700,Ask
SZ.000001,2021-05-19 10:37:28.860,10053558,24.33,300,Ask
SZ.000001,2021-05-19 10:37:29.070,10053826,23.78,300,Ask
SZ.000001,2021-05-19 10:37:29.410,10054210,23.96,2800,Bid
SZ.000001,2021-05-19 10:37:29.610,10054499,24.1,500,Ask
SZ.000001,2021-05-19 10:37:30.140,10055094,23.95,100,Ask
SZ.000001,2021-05-19 10:37:30.160,10055123,23.95,100,Ask
SZ.000001,2021-05-19 10:37:30.160,10055127,24.0,400,Ask
SZ.000001,2021-05-19 10:37:30.300,10055332,23.98,100,Bid
SZ.000001,2021-05-19 10:37:30.490,10055589,24.0,600,Ask
SZ.000001,2021-05-19 10:37:30.730,10055866,24.02,200,Ask
SZ.000001,2021-05-19 10:37:31.000,10056396,23.96,700,Bid
SZ.000001,2021-05-19 10:37:31.840,10057783,23.95,2200,Bid
SZ.000001,2021-05-19 10:37:32.400,10058487,24.1,1000,Ask
SZ.000001,2021-05-19 10:37:32.650,10058815,24.5,100,Ask
SZ.000001,2021-05-19 10:37:32.710,10058899,23.97,200,Bid
SZ.000001,2021-05-19 10:37:32.930,10059220,24.0,4600,Bid
SZ.000001,2021-05-19 10:37:33.150,10059615,23.95,2500,Ask
SZ.000001,2021-05-19 10:37:33.160,10059627,23.97,500,Ask
SZ.000001,2021-05-19 10:37:33.190,10059657,24.0,600,Bid
SZ.000001,2021-05-19 10:37:33.260,10059715,24.0,100,Ask
SZ.000001,2021-05-19 10:37:33.300,10059773,24.0,700,Ask
SZ.000001,2021-05-19 10:37:33.320,10059794,24.0,12500,Bid
SZ.000001,2021-05-19 10:37:33.450,10059931,26.29,1200,Ask
SZ.000001,2021-05-19 10:37:33.500,10059972,24.0,100,Ask
SZ.000001,2021-05-19 10:37:33.500,10059974,24.0,100,Ask
SZ.000001,2021-05-19 10:37:33.500,10059983,24.02,100,Ask
SZ.000001,2021-05-19 10:37:33.530,10060036,24.0,300,Ask
SZ.000001,2021-05-19 10:37:33.940,10060594,24.01,300,Bid
SZ.000001,2021-05-19 10:37:34.370,10061551,24.15,300,Ask
SZ.000001,2021-05-19 10:37:34.380,10061556,24.01,100,Ask
SZ.000001,2021-05-19 10:37:34.380,10061558,24.01,100,Ask
SZ.000001,2021-05-19 10:37:34.390,10061571,24.01,100,Ask
SZ.000001,2021-05-19 10:37:34.430,10061608,24.0,2000,Ask
SZ.000001,2021-05-19 10:37:34.750,10062031,24.0,1000,Ask
SZ.000001,2021-05-19 10:37:35.520,10062960,23.95,100,Ask
SZ.000001,2021-05-19 10:37:35.530,10062969,24.0,400,Ask
SZ.000001,2021-05-19 10:37:35.530,10062971,24.0,300,Ask
SZ.000001,2021-05-19 10:37:35.540,10062982,24.0,1000,Ask
SZ.000001,2021-05-19 10:37:35.550,10062990,23.95,100,Ask
SZ.000001,2021-05-19 10:37:35.550,10062992,23.95,100,Ask
SZ.000001,2021-05-19 10:37:35.890,10063445,24.0,100,Bid
SZ.000001,2021-05-19 10:37:35.930,10063473,23.95,400,Ask
SZ.000001,2021-05-19 10:37:36.160,10063728,23.97,100,Bid
SZ.000001,2021-05-19 10:37:36.180,10063755,24.0,700,Ask
SZ.000001,2021-05-19 10:37:36.310,10063877,24.03,10500,Ask
SZ.000001,2021-05-19 10:37:36.670,10064289,23.95,2000,Ask
SZ.000001,2021-05-19 10:37:36.780,10064527,24.14,500,Ask
SZ.000001,2021-05-19 10:37:36.920,10064763,23.99,800,Bid
SZ.000001,2021-05-19 10:37:37.150,10065148,24.03,8100,Bid
SZ.000001,2021-05-19 10:37:37.160,10065175,24.0,400,Ask
SZ.000001,2021-05-19 10:37:37.600,10065876,23.81,100,Ask
SZ.000001,2021-05-19 10:37:37.630,10065902,24.0,200,Ask
SZ.000001,2021-05-19 10:37:37.750,10066078,24.0,5000,Ask
SZ.000001,2021-05-19 10:37:38.110,10066553,23.96,1200,Bid
SZ.000001,2021-05-19 10:37:38.290,10066747,24.07,300,Ask
SZ.000001,2021-05-19 10:37:38.420,10066892,24.0,300,Ask
SZ.000001,2021-05-19 10:37:38.600,10067114,24.15,300,Ask
SZ.000001,2021-05-19 10:37:39.420,10068107,24.0,400,Bid
SZ.000001,2021-05-19 10:37:39.420,10068119,23.99,100,Ask
SZ.000001,2021-05-19 10:37:39.500,10068193,24.0,500,Ask
SZ.000001,2021-05-19 10:37:39.760,10068537,23.95,100,Bid
SZ.000001,2021-05-19 10:37:40.230,10069259,24.0,600,Ask
SZ.000001,2021-05-19 10:37:40.240,10069301,23.99,100,Ask
SZ.000001,2021-05-19 10:37:40.240,10069311,23.99,100,Ask
SZ.000001,2021-05-19 10:37:40.310,10069422,24.1,1700,Ask
SZ.000001,2021-05-19 10:37:40.400,10069534,24.07,1200,Ask
SZ.000001,2021-05-19 10:37:40.890,10070133,23.97,1500,Ask
SZ.000001,2021-05-19 10:37:41.410,10070809,24.05,6000,Ask
SZ.000001,2021-05-19 10:37:41.410,10070829,23.99,2200,Ask
SZ.000001,2021-05-19 10:37:41.770,10071435,23.96,20000,Bid
SZ.000001,2021-05-19 10:37:41.900,10071566,24.02,1200,Ask
SZ.000001,2021-05-19 10:37:42.260,10072041,24.42,500,Ask
SZ.000001,2021-05-19 10:37:42.270,10072050,24.13,500,Ask
SZ.000001,2021-05-19 10:37:42.460,10072280,24.0,300,Ask
SZ.000001,2021-05-19 10:37:42.860,10072807,24.5,800,Ask
SZ.000001,2021-05-19 10:37:43.050,10073120,23.6,1000,Bid
SZ.000001,2021-05-19 10:37:43.340,10073621,23.92,900,Ask
SZ.000001,2021-05-19 10:37:43.470,10073797,24.02,1400,Bid
SZ.000001,2021-05-19 10:37:44.360,10074867,24.13,400,Ask
SZ.000001,2021-05-19 10:37:44.490,10075069,26.29,13500,Ask
SZ.000001,2021-05-19 10:37:44.950,10075581,23.99,4700,Bid
SZ.000001,2021-05-19 10:37:45.180,10075915,23.99,600,Bid
SZ.000001,2021-05-19 10:37:45.280,10076008,24.02,5000,Ask
